DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
5/11/2013,1.745,MANHATTAN,0.027,0.2764814,0.2827087,"(40.777591, -73.959091)",PARK AVENUE,EAST 82 STREET,,1,0,0,0,0,0,1,0,Other Vehicular,Physical Disability,Other Vehicular,,,48560,VAN,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
5/17/2013,1.915,MANHATTAN,0.064,0.2597474,0.2807311,"(40.760857, -73.961069)",EAST 61 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,48624,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/21/2013,1.225,MANHATTAN,0.127,0.2790627,0.2867075,"(40.780173, -73.955092)",LEXINGTON AVENUE,EAST 87 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Fatigued/Drowsy,,,48665,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),VAN,,
5/21/2013,1.2,MANHATTAN,0.027,0.2790643,0.28249,"(40.780174, -73.95931)",EAST 85 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Fatigued/Drowsy,,,48666,SMALL COM VEH(4 TIRES),SMALL COM VEH(4 TIRES),SPORT UTILITY / STATION WAGON,,
5/22/2013,1.63,MANHATTAN,0.064,0.2648013,0.2783984,"(40.765911, -73.963402)",EAST 66 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,,48699,OTHER,VAN,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
5/24/2013,0.412,MANHATTAN,0.027,0.2790643,0.28249,"(40.780174, -73.95931)",EAST 85 STREET,MADISON AVENUE,,2,0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,Other Vehicular,,,48716,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/25/2013,1.02,MANHATTAN,0.027,0.2760836,0.2895615,"(40.777194, -73.952238)",EAST 85 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Other Vehicular,,,,48746,LIVERY VEHICLE,SMALL COM VEH(4 TIRES),SPORT UTILITY / STATION WAGON,,
5/26/2013,0.72,MANHATTAN,0.02,0.2663836,0.2824823,"(40.767494, -73.959318)",EAST 70 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,48753,TAXI,SPORT UTILITY / STATION WAGON,OTHER,,
6/2/2013,2.245,MANHATTAN,0.02,0.2673758,0.2862988,"(40.768486, -73.955501)",EAST 73 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,48831,TAXI,BICYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
6/8/2013,1.02,MANHATTAN,0.021,0.259119,0.2802795,"(40.760229, -73.96152)",EAST 60 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,48903,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,OTHER,,
6/8/2013,1.226,MANHATTAN,0.127,0.2797441,0.2850903,"(40.780854, -73.95671)",EAST 87 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,48904,OTHER,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
6/15/2013,0.446,MANHATTAN,0.02,0.2670093,0.2829376,"(40.768119, -73.958862)",EAST 71 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,49005,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,MOTORCYCLE
6/25/2013,1.8,MANHATTAN,0.064,0.2620041,0.2792849,"(40.763114, -73.962515)",EAST 63 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,Driver Inattention/Distraction,,,49124,SPORT UTILITY / STATION WAGON,VAN,PASSENGER VEHICLE,,
6/30/2013,0.452,MANHATTAN,0.127,0.2790627,0.2867075,"(40.780173, -73.955092)",EAST 87 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,49171,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
7/18/2013,0.6,MANHATTAN,0.064,0.2607473,0.2783745,"(40.761857, -73.963425)",EAST 61 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,49368,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
7/20/2013,2.214,MANHATTAN,0.064,0.2603758,0.2812008,"(40.761486, -73.960599)",EAST 62 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,49398,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
7/28/2013,0.645,MANHATTAN,0.021,0.2617422,0.2740721,"(40.762852, -73.967728)",LEXINGTON AVENUE,EAST 60 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Other Vehicular,,49474,PASSENGER VEHICLE,TAXI,TAXI,PASSENGER VEHICLE,
7/28/2013,1.635,MANHATTAN,0.02,0.2696435,0.2848599,"(40.770754, -73.95694)",EAST 75 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Other Vehicular,Other Vehicular,,,49481,SMALL COM VEH(4 TIRES),MOTORCYCLE,MOTORCYCLE,,
8/30/2013,0.942,MANHATTAN,0.127,0.2770728,0.2933787,"(40.778183, -73.948421)",EAST 88 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,49856,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,,
8/31/2013,0.65,MANHATTAN,0.064,0.2651296,0.2815682,"(40.76624, -73.960232)",EAST 68 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Turning Improperly,Other Vehicular,,,49870,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
9/4/2013,0.947,MANHATTAN,0.02,0.2670591,0.2890135,"(40.768169, -73.952786)",EAST 74 STREET,YORK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,49902,TAXI,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
9/7/2013,0.419,MANHATTAN,0.02,0.2680097,0.2867614,"(40.76912, -73.955039)",1 AVENUE,EAST 74 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Other Vehicular,Other Vehicular,,,49942,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/21/2013,1.12,MANHATTAN,0.127,0.2816793,0.2843946,"(40.782789, -73.957405)",MADISON AVENUE,EAST 89 STREET,,0,0,0,0,0,0,0,0,Illness,Other Vehicular,Other Vehicular,,,50135,TAXI,TAXI,SPORT UTILITY / STATION WAGON,,
9/23/2013,1.33,MANHATTAN,0.064,0.2628811,0.283018,"(40.763991, -73.958782)",EAST 66 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Fatigued/Drowsy,,,50168,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,VAN,,
9/27/2013,1.45,MANHATTAN,0.127,0.2754937,0.2951719,"(40.776604, -73.946628)",EAST 87 STREET,YORK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,50232,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,,
9/29/2013,2,MANHATTAN,0.127,0.283127,0.2947303,"(40.784237, -73.94707)",EAST 96 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Other Vehicular,,,50274,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,VAN,,
10/9/2013,1.004,MANHATTAN,0.127,0.2776956,0.2938341,"(40.778806, -73.947966)",EAST 89 STREET,1 AVENUE,,2,0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,Other Vehicular,,,50407,OTHER,OTHER,VAN,,
10/16/2013,1.44,MANHATTAN,0.02,0.2673203,0.2802518,"(40.76843, -73.961548)",3 AVENUE,EAST 70 STREET,,2,0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,Other Vehicular,,,50492,VAN,OTHER,OTHER,,
10/16/2013,1.95,MANHATTAN,0.064,0.2675369,0.2719738,"(40.768647, -73.969826)",EAST 66 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,50494,SPORT UTILITY / STATION WAGON,TAXI,SPORT UTILITY / STATION WAGON,,
10/21/2013,1.3,MANHATTAN,0.02,0.2706729,0.2763654,"(40.771783, -73.965435)",MADISON AVENUE,EAST 72 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Other Vehicular,Other Vehicular,,,50562,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,VAN,,
10/21/2013,1.53,MANHATTAN,0.074,0.269914,0.2881526,"(40.771024, -73.953647)",1 AVENUE,EAST 77 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Other Vehicular,Other Vehicular,,,50568,SMALL COM VEH(4 TIRES),SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
11/11/2013,0.815,MANHATTAN,0.02,0.265056,0.2875536,"(40.766166, -73.954246)",EAST 71 STREET,YORK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,50848,LIVERY VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/18/2013,1.7,MANHATTAN,0.064,0.2616299,0.282104,"(40.76274, -73.959696)",EAST 64 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,50943,TAXI,PASSENGER VEHICLE,BICYCLE,,
11/19/2013,1.614,MANHATTAN,0.127,0.2770728,0.2933787,"(40.778183, -73.948421)",1 AVENUE,EAST 88 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Fatigued/Drowsy,Other Vehicular,,,50955,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/21/2013,1.245,MANHATTAN,0.027,0.2790643,0.28249,"(40.780174, -73.95931)",EAST 85 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,,50985,TAXI,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,
11/23/2013,2.241,MANHATTAN,0.027,0.2748187,0.2946767,"(40.775929, -73.947123)",EAST 86 STREET,YORK AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Other Vehicular,Other Vehicular,,,51036,TAXI,TAXI,PASSENGER VEHICLE,,
12/1/2013,0.851,MANHATTAN,0.021,0.2601244,0.2779157,"(40.761234, -73.963884)",EAST 60 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,51134,PASSENGER VEHICLE,VAN,SMALL COM VEH(4 TIRES),,
12/7/2013,1.83,MANHATTAN,0.021,0.2604408,0.2752158,"(40.761551, -73.966584)",3 AVENUE,EAST 59 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Fatigued/Drowsy,Fatigued/Drowsy,,,51237,TAXI,PASSENGER VEHICLE,LIVERY VEHICLE,,
12/8/2013,1.5,MANHATTAN,0.027,0.2744524,0.291463,"(40.775562, -73.950337)",EAST 84 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Illness,Other Vehicular,Other Vehicular,,,51249,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/9/2013,1.4,MANHATTAN,0.127,0.2816264,0.2864636,"(40.782736, -73.955336)",EAST 90 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,,51264,OTHER,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/13/2013,1.42,MANHATTAN,0.127,0.2803195,0.2876218,"(40.78143, -73.954178)",LEXINGTON AVENUE,EAST 89 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,51318,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/14/2013,1.515,MANHATTAN,0.027,0.2757667,0.2924281,"(40.776877, -73.949372)",1 AVENUE,EAST 86 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Other Vehicular,Other Vehicular,,,51331,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,VAN,,
12/14/2013,1.645,MANHATTAN,0.02,0.272663,0.2757238,"(40.773773, -73.966076)",5 AVENUE,EAST 74 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Other Vehicular,Other Vehicular,,,51340,TAXI,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
6/29/2014,0.84,MANHATTAN,0.032,0.3476257,0.3094637,"(40.848736, -73.932336)",AUDUBON AVENUE,WEST 181 STREET,,2,0,0,0,0,0,2,0,Brakes Defective,Backing Unsafely,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,513499,TAXI,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/21/2013,1.83,MANHATTAN,0.064,0.2622555,0.2825592,"(40.763366, -73.959241)",EAST 65 STREET,1 AVENUE,,1,0,0,0,0,0,1,0,Driver Inexperience,Other Vehicular,Other Vehicular,Other Vehicular,,51426,PASSENGER VEHICLE,LIVERY VEHICLE,LIVERY VEHICLE,LIVERY VEHICLE,
1/2/2014,0.936,MANHATTAN,0.064,0.2606794,0.2843595,"(40.761789, -73.95744)",EAST 64 STREET,YORK AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,51540,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/3/2014,1.642,MANHATTAN,0.127,0.2802062,0.2956704,"(40.781316, -73.94613)",1 AVENUE,EAST 93 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Driver Inattention/Distraction,,,51545,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,,
1/4/2014,1.405,MANHATTAN,0.027,0.2760836,0.2895615,"(40.777194, -73.952238)",EAST 85 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Other Vehicular,Other Vehicular,Other Vehicular,,51550,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
1/12/2014,0.94,MANHATTAN,0.02,0.2693139,0.2774803,"(40.770424, -73.96432)",PARK AVENUE,EAST 71 STREET,,1,0,0,0,0,0,1,0,Physical Disability,Other Vehicular,Other Vehicular,,,51658,SPORT UTILITY / STATION WAGON,TAXI,SPORT UTILITY / STATION WAGON,,
1/13/2014,1.73,MANHATTAN,0.02,0.2696435,0.2848599,"(40.770754, -73.95694)",EAST 75 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,51666,TAXI,VAN,SPORT UTILITY / STATION WAGON,,
1/20/2014,1.73,MANHATTAN,0.064,0.2622555,0.2825592,"(40.763366, -73.959241)",EAST 65 STREET,1 AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,51765,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/21/2014,0.923,MANHATTAN,0.02,0.2699945,0.2779752,"(40.771105, -73.963825)",EAST 72 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,51784,TAXI,TAXI,SPORT UTILITY / STATION WAGON,,
2/3/2014,0.843,MANHATTAN,0.127,0.2790627,0.2867075,"(40.780173, -73.955092)",EAST 87 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,51947,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,
2/21/2014,1.43,MANHATTAN,0.064,0.2662828,0.2710707,"(40.767393, -73.970729)",EAST 64 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,52144,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
2/22/2014,2.255,MANHATTAN,0.064,0.2651296,0.2815682,"(40.76624, -73.960232)",2 AVENUE,EAST 68 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Aggressive Driving/Road Rage,Other Vehicular,,,52164,TAXI,TAXI,PASSENGER VEHICLE,,
10/17/2013,1.1,MANHATTAN,0.022,0.2799681,0.2564311,"(40.781078, -73.985369)",WEST 73 STREET,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Driver Inattention/Distraction,,,54660,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/5/2013,1.121,MANHATTAN,0.022,0.2806399,0.2607355,"(40.78175, -73.981064)",WEST 76 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inattention/Distraction,Driver Inexperience,,,54776,OTHER,SPORT UTILITY / STATION WAGON,VAN,,
11/10/2013,1.145,MANHATTAN,0.022,0.2768633,0.259644,"(40.777973, -73.982156)",WEST 71 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Lost Consciousness,Failure to Yield Right-of-Way,,,54799,UNKNOWN,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,
1/19/2014,1.1,MANHATTAN,0.022,0.2776201,0.2639698,"(40.77873, -73.97783)",WEST 74 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inexperience,Fell Asleep,,,55145,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,
2/11/2014,1.32,MANHATTAN,0.023,0.284061,0.2686663,"(40.785171, -73.973134)",COLUMBUS AVENUE,WEST 84 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Failure to Keep Right,View Obstructed/Limited,,,55252,PICK-UP TRUCK,PASSENGER VEHICLE,PICK-UP TRUCK,,
4/5/2013,1.245,MANHATTAN,0.028,0.2880955,0.2869844,"(40.789206, -73.954816)",EAST 98 STREET,5 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,,,56382,PICK-UP TRUCK,BICYCLE,LARGE COM VEH(6 OR MORE TIRES),,
5/12/2013,0.2,MANHATTAN,0.028,0.2873694,0.2906674,"(40.788479, -73.951133)",PARK AVENUE,EAST 99 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,56495,BUS,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,
7/2/2013,1.31,MANHATTAN,0.028,0.2885143,0.3017333,"(40.789624, -73.940067)",1 AVENUE,EAST 106 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Other Vehicular,Driver Inattention/Distraction,,,56715,TAXI,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
9/7/2013,1.54,MANHATTAN,0.028,0.2942018,0.3058881,"(40.795312, -73.935912)",EAST 115 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Driver Inattention/Distraction,,,56915,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/11/2013,1.93,MANHATTAN,0.028,0.2891428,0.2961651,"(40.790253, -73.945635)",EAST 104 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,57040,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/24/2013,0.1,MANHATTAN,0.024,0.2936256,0.2719278,"(40.794736, -73.969872)",WEST 97 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Other Vehicular,Other Vehicular,Other Vehicular,,58251,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
3/13/2013,1.939,MANHATTAN,0.023,0.2891333,0.2686539,"(40.790243, -73.973146)",WEST 90 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Turning Improperly,Aggressive Driving/Road Rage,,,58435,TAXI,PASSENGER VEHICLE,TAXI,,
3/23/2013,1.652,MANHATTAN,0.024,0.3018608,0.2779384,"(40.802971, -73.963862)",WEST 110 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Driver Inattention/Distraction,,,58466,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
11/15/2013,0.745,MANHATTAN,0.024,0.2985941,0.2698749,"(40.799704, -73.971925)",WEST 102 STREET,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Other Vehicular,,,59277,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,,
2/28/2013,1.3,MANHATTAN,0.034,0.3019625,0.3034286,"(40.803073, -73.938371)",EAST 123 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Failure to Keep Right,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,60589,TAXI,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/24/2013,2.35,MANHATTAN,0.026,0.3145807,0.2835053,"(40.815691, -73.958295)",WEST 125 STREET,BROADWAY,,3,0,0,0,0,0,3,0,Physical Disability,Lost Consciousness,Failure to Yield Right-of-Way,,,63279,PASSENGER VEHICLE,PASSENGER VEHICLE,OTHER,,
11/11/2013,0.339,MANHATTAN,0.024,0.3043242,0.2819745,"(40.805434, -73.959825)",WEST 115 STREET,MORNINGSIDE DRIVE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Other Vehicular,Other Vehicular,,,63324,LIVERY VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/26/2013,2.3,MANHATTAN,0.026,0.3040273,0.2965602,"(40.805137, -73.94524)",MOUNT MORRIS PARK WEST,WEST 122 STREET,,0,0,0,0,0,0,0,0,Passenger Distraction,Fell Asleep,Fell Asleep,Fell Asleep,,64676,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,
4/24/2013,0.82,MANHATTAN,0.03,0.3233997,0.2899495,"(40.82451, -73.95185)",WEST 142 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,65603,VAN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/17/2014,1.644,MANHATTAN,0.038,0.3230214,0.3008285,"(40.824131, -73.940971)",8 AVENUE,WEST 147 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fell Asleep,Fell Asleep,,,68008,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
2/26/2014,1.915,MANHATTAN,0.036,0.3161721,0.3032611,"(40.817282, -73.938539)",WEST 140 STREET,LENOX AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Lost Consciousness,Alcohol Involvement,,,68136,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,
4/10/2013,1.445,MANHATTAN,0.031,0.3387567,0.3011605,"(40.839867, -73.940639)",BROADWAY,WEST 166 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Prescription Medication,Reaction to Other Uninvolved Vehicle,,,68975,PASSENGER VEHICLE,LIVERY VEHICLE,PASSENGER VEHICLE,,
4/12/2013,0.115,MANHATTAN,0.031,0.3327522,0.2935086,"(40.833862, -73.948291)",WEST 155 STREET,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Other Vehicular,Other Vehicular,Other Vehicular,,68989,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
4/1/2013,1.93,MANHATTAN,0.039,0.3579018,0.3141738,"(40.859012, -73.927626)",HILLSIDE AVENUE,ELLWOOD STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,71112,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
4/14/2013,0.61,MANHATTAN,0.001,0.2179595,0.2484414,"(40.71907, -73.993359)",CHRYSTIE STREET,BROOME STREET,,0,0,0,0,0,0,0,0,Passenger Distraction,Fatigued/Drowsy,Fatigued/Drowsy,,,7174,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,,
1/5/2014,0.01,MANHATTAN,0.039,0.362314,0.3117744,"(40.863424, -73.930026)",BROADWAY,DONGAN PLACE,,0,0,0,0,0,0,0,0,Pavement Slippery,Other Vehicular,Other Vehicular,,,72308,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/21/2014,1.04,MANHATTAN,0.032,0.3503254,0.3067157,"(40.851435, -73.935084)",WEST 183 STREET,BROADWAY,,1,0,0,0,0,0,1,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,Pavement Slippery,Pavement Slippery,72364,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
2/7/2014,1.53,MANHATTAN,0.033,0.3606623,0.3233306,"(40.861772, -73.918469)",9 AVENUE,WEST 204 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,72447,SPORT UTILITY / STATION WAGON,VAN,SPORT UTILITY / STATION WAGON,,
2/12/2014,1.95,MANHATTAN,0.032,0.3463187,0.3104058,"(40.847429, -73.931394)",AMSTERDAM AVENUE,WEST 180 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,72467,UNKNOWN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
