DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
08/04/2014,10:04,MANHATTAN,10033,40.8481201,-73.9308839,"(40.84812, -73.930884)",WEST 181 STREET,AMSTERDAM AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,1003833,PICK-UP TRUCK,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/05/2014,13:30,QUEENS,11374,40.7118451,-73.8597598,"(40.711845, -73.85976)",METROPOLITAN AVENUE,WOODHAVEN BOULEVARD,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,1004624,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/06/2014,18:30,MANHATTAN,10034,40.8636899,-73.9170643,"(40.86369, -73.917064)",WEST 207 STREET,NINTH AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Electronic Device,Outside Car Distraction,,,1004885,UNKNOWN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/06/2014,10:45,QUEENS,11364,40.7462902,-73.7740754,"(40.74629, -73.774075)",203 STREET,58 AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,Driver Inexperience,,,1005233,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
08/07/2014,19:57,BRONX,10457,40.8483962,-73.9060447,"(40.848396, -73.906045)",MONROE AVENUE,MOUNT HOPE PLACE,,7,0,0,0,0,0,7,0,Traffic Control Disregarded,Other Vehicular,Other Vehicular,Other Vehicular,,1005467,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/07/2014,20:30,BRONX,10468,40.8574211,-73.8999552,"(40.857421, -73.899955)",GRAND CONCOURSE,EAST 183 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1005468,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/08/2014,14:47,QUEENS,11357,40.7829958,-73.7993323,"(40.782996, -73.799332)",WILLETS POINT BOULEVARD,17 AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,,,1005704,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
08/08/2014,17:20,QUEENS,11354,40.7596798,-73.8323482,"(40.75968, -73.832348)",39 AVENUE,PRINCE STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,1005705,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BUS,,
08/09/2014,17:00,QUEENS,11385,40.7096821,-73.8989037,"(40.709682, -73.898904)",FRESH POND ROAD,LINDEN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1006542,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/11/2014,8:45,MANHATTAN,10065,40.7667698,-73.9711844,"(40.76677, -73.971184)",5 AVENUE,EAST 63 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Other Vehicular,,,1006776,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
08/11/2014,8:51,QUEENS,11435,40.6945453,-73.802112,"(40.694545, -73.802112)",SOUTH ROAD,SUTPHIN BOULEVARD,,2,0,0,0,0,0,2,0,Physical Disability,Traffic Control Disregarded,Driver Inattention/Distraction,,,1008050,PASSENGER VEHICLE,VAN,SPORT UTILITY / STATION WAGON,,
08/10/2014,5:25,QUEENS,11367,40.7338001,-73.8148012,"(40.7338, -73.814801)",KISSENA BOULEVARD,MELBOURNE AVENUE,,1,0,0,0,0,0,1,0,Failure to Keep Right,Other Electronic Device,Other Electronic Device,Other Electronic Device,,1008094,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/12/2014,19:30,QUEENS,11355,40.7609587,-73.8076794,"(40.760959, -73.807679)",158 STREET,SANFORD AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,Lost Consciousness,,,1008126,VAN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/12/2014,19:00,QUEENS,11365,40.7406024,-73.8102426,"(40.740602, -73.810243)",PARSONS BOULEVARD,59 AVENUE,,0,0,0,0,0,0,0,0,Other Electronic Device,Outside Car Distraction,Outside Car Distraction,Outside Car Distraction,,1008127,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/14/2014,17:30,MANHATTAN,10013,40.7174502,-74.0035316,"(40.71745, -74.003532)",FRANKLIN STREET,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inexperience,Other Vehicular,Other Vehicular,,,1008221,UNKNOWN,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
08/14/2014,7:30,MANHATTAN,10028,40.7769101,-73.9574705,"(40.77691, -73.95747)",EAST 82 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1008299,SPORT UTILITY / STATION WAGON,VAN,TAXI,,
08/14/2014,16:20,MANHATTAN,10024,40.7864855,-73.9721726,"(40.786486, -73.972173)",WEST 86 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Illness,Driver Inattention/Distraction,,,1008316,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/13/2014,17:20,BROOKLYN,11210,40.621783,-73.9478938,"(40.621783, -73.947894)",AVENUE L,EAST 28 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Lost Consciousness,,,1008468,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/14/2014,17:40,BROOKLYN,11212,40.6673652,-73.9227263,"(40.667365, -73.922726)",RALPH AVENUE,UNION STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Other Vehicular,Other Vehicular,,,1008480,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/13/2014,16:30,MANHATTAN,10036,40.7655301,-73.9976715,"(40.76553, -73.997671)",WEST SIDE HIGHWAY,WEST 48 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1008818,PASSENGER VEHICLE,PASSENGER VEHICLE,BUS,,
08/16/2014,14:30,BROOKLYN,11207,40.6712046,-73.9005085,"(40.671205, -73.900508)",PITKIN AVENUE,HINSDALE STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,1009430,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/15/2014,5:05,BROOKLYN,11222,40.7205753,-73.9362074,"(40.720575, -73.936207)",VANDERVOORT AVENUE,RICHARDSON STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,Turning Improperly,,,1009476,UNKNOWN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/17/2014,1:30,MANHATTAN,10030,40.817176,-73.9460573,"(40.817176, -73.946057)",WEST 136 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Driver Inattention/Distraction,,,1009686,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
08/16/2014,8:11,BROOKLYN,11226,40.6523139,-73.9560111,"(40.652314, -73.956011)",LINDEN BOULEVARD,BEDFORD AVENUE,,3,0,0,0,0,0,3,0,Other Vehicular,Other Vehicular,Driver Inattention/Distraction,Physical Disability,Driver Inattention/Distraction,1009781,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
08/18/2014,8:10,QUEENS,11693,40.6148713,-73.8216397,"(40.614871, -73.82164)",CROSSBAY BOULEVARD,EAST 1 ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1010353,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
08/19/2014,11:15,MANHATTAN,10065,40.7672901,-73.9666066,"(40.76729, -73.966607)",EAST 66 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1010625,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,TAXI,,
08/20/2014,11:15,MANHATTAN,10019,40.767816,-73.9895054,"(40.767816, -73.989505)",WEST 55 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1011067,MOTORCYCLE,VAN,TAXI,,
08/21/2014,9:38,MANHATTAN,10024,40.7912437,-73.979397,"(40.791244, -73.979397)",WEST 88 STREET,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,1011642,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/20/2014,12:38,BROOKLYN,11216,40.6701245,-73.9552712,"(40.670125, -73.955271)",BEDFORD AVENUE,EASTERN PARKWAY,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1011781,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
08/20/2014,21:00,BROOKLYN,11215,40.672669,-73.9900142,"(40.672669, -73.990014)",7 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,1011808,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
08/21/2014,19:15,MANHATTAN,10013,40.71728,-73.9954294,"(40.71728, -73.995429)",BOWERY,HESTER STREET,,0,0,0,0,0,0,0,0,Illness,Other Vehicular,Other Vehicular,,,1012016,TAXI,VAN,SPORT UTILITY / STATION WAGON,,
08/21/2014,14:00,MANHATTAN,10001,40.7485121,-73.9887144,"(40.748512, -73.988714)",WEST 32 STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,Turning Improperly,,,1012057,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/22/2014,0:01,MANHATTAN,10019,40.7610362,-73.9870157,"(40.761036, -73.987016)",WEST 48 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Turning Improperly,Turning Improperly,,,1012074,TAXI,PEDICAB,PASSENGER VEHICLE,,
08/23/2014,7:30,QUEENS,11354,40.7648688,-73.8119568,"(40.764869, -73.811957)",NORTHERN BOULEVARD,153 STREET,,1,0,0,0,0,0,1,0,Fell Asleep,Fell Asleep,Fell Asleep,,,1012800,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
08/17/2014,22:50,MANHATTAN,10028,40.7771936,-73.9522385,"(40.777194, -73.952238)",EAST 85 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Turning Improperly,Other Vehicular,Other Vehicular,,1012953,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,MOTORCYCLE,SPORT UTILITY / STATION WAGON,
08/24/2014,18:30,BROOKLYN,11236,40.6498945,-73.9076144,"(40.649895, -73.907614)",ROCKAWAY PARKWAY,AVENUE D,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1013481,MOTORCYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/25/2014,5:04,MANHATTAN,10024,40.7839764,-73.9702995,"(40.783976, -73.970299)",CENTRAL PARK WEST,WEST 84 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Alcohol Involvement,Other Vehicular,Other Vehicular,,1013833,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/27/2014,17:58,MANHATTAN,10013,40.7234503,-74.0038278,"(40.72345, -74.003828)",WATTS STREET,THOMPSON STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,Prescription Medication,,,1014277,OTHER,OTHER,SPORT UTILITY / STATION WAGON,,
08/26/2014,15:01,MANHATTAN,10010,40.7407905,-73.9838116,"(40.740791, -73.983812)",LEXINGTON AVENUE,EAST 25 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Physical Disability,Other Vehicular,,,1014313,MOTORCYCLE,TAXI,PASSENGER VEHICLE,,
08/26/2014,17:50,MANHATTAN,10021,40.7743679,-73.9635486,"(40.774368, -73.963549)",EAST 76 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1014362,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/27/2014,18:00,STATEN ISLAND,10309,40.5381022,-74.21201,"(40.538102, -74.21201)",MAGUIRE AVENUE,SINCLAIR AVENUE,,1,0,0,0,0,0,1,0,Glare,Glare,Glare,,,1015344,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
08/29/2014,14:03,MANHATTAN,10075,40.7763189,-73.962125,"(40.776319, -73.962125)",EAST 79 STREET,MADISON AVENUE,,1,1,0,1,0,0,1,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,1015409,TAXI,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/29/2014,11:35,QUEENS,11355,40.7493471,-73.8258452,"(40.749347, -73.825845)",MAIN STREET,PECK AVENUE,,2,0,0,0,0,0,2,0,Fell Asleep,Fell Asleep,Fell Asleep,,,1015722,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/29/2014,12:30,QUEENS,11357,40.7925275,-73.8102282,"(40.792528, -73.810228)",11 AVENUE,152 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,Fell Asleep,,,1015725,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/29/2014,20:00,QUEENS,11354,40.764071,-73.8091361,"(40.764071, -73.809136)",156 STREET,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,Backing Unsafely,,,1015734,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
08/30/2014,8:47,BROOKLYN,11212,40.6558527,-73.9101218,"(40.655853, -73.910122)",BOYLAND STREET,HEGEMAN AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,,1016018,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/29/2014,15:54,QUEENS,11432,40.7102524,-73.7998578,"(40.710252, -73.799858)",HIGHLAND AVENUE,164 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,1016140,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/31/2014,1:02,MANHATTAN,10128,40.7806906,-73.9465923,"(40.780691, -73.946592)",1 AVENUE,EAST 92 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Physical Disability,Other Vehicular,Other Vehicular,,1016302,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/31/2014,5:05,BRONX,10461,40.8516867,-73.8310535,"(40.851687, -73.831053)",WILKINSON AVENUE,HOBART AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Traffic Control Disregarded,Other Electronic Device,,,1016362,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/31/2014,5:00,QUEENS,11385,40.7057339,-73.8944878,"(40.705734, -73.894488)",64 STREET,68 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,1016592,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
09/01/2014,13:35,MANHATTAN,10075,40.7763209,-73.9600128,"(40.776321, -73.960013)",EAST 80 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1016757,TAXI,TAXI,PASSENGER VEHICLE,,
09/02/2014,11:35,MANHATTAN,10025,40.8029708,-73.9638616,"(40.802971, -73.963862)",WEST 110 STREET,AMSTERDAM AVENUE,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1017154,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),SMALL COM VEH(4 TIRES),,
09/02/2014,11:35,MANHATTAN,10025,40.7896743,-73.9698492,"(40.789674, -73.969849)",WEST 91 STREET,COLUMBUS AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Other Vehicular,Driver Inattention/Distraction,,,1017155,PASSENGER VEHICLE,BUS,PASSENGER VEHICLE,,
09/01/2014,22:30,BROOKLYN,11212,40.6541788,-73.9107115,"(40.654179, -73.910711)",LINDEN BOULEVARD,AMBOY STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inattention/Distraction,Driver Inexperience,,,1017406,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
09/01/2014,1:20,QUEENS,11237,40.7043114,-73.9132917,"(40.704311, -73.913292)",GREENE AVENUE,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1017552,UNKNOWN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/02/2014,18:55,QUEENS,11385,40.7029756,-73.8587469,"(40.702976, -73.858747)",MYRTLE AVENUE,88 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,1018110,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
09/02/2014,23:10,QUEENS,11385,40.7096531,-73.9137753,"(40.709653, -73.913775)",DEKALB AVENUE,WOODWARD AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1018111,UNKNOWN,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
08/30/2014,8:45,QUEENS,11375,40.7243014,-73.8451618,"(40.724301, -73.845162)",69 ROAD,108 STREET,,2,0,0,0,0,0,2,0,Fatigued/Drowsy,Other Vehicular,Other Vehicular,,,1018197,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/05/2014,12:12,MANHATTAN,10065,40.7649175,-73.955157,"(40.764918, -73.955157)",YORK AVENUE,EAST 69 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Other Vehicular,Other Vehicular,,,1018934,PASSENGER VEHICLE,TAXI,LIVERY VEHICLE,,
09/05/2014,1:25,STATEN ISLAND,10312,40.535924,-74.1808298,"(40.535924, -74.18083)",ANNADALE ROAD,AMBOY ROAD,,1,0,0,0,0,0,1,0,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,,,1019411,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
09/06/2014,19:30,MANHATTAN,10025,40.7992404,-73.9628704,"(40.79924, -73.96287)",WEST 106 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1019507,PASSENGER VEHICLE,PASSENGER VEHICLE,BUS,,
09/06/2014,17:10,MANHATTAN,10016,40.7427065,-73.9845256,"(40.742707, -73.984526)",PARK AVENUE SOUTH,EAST 27 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1019952,TAXI,TAXI,PASSENGER VEHICLE,,
09/07/2014,14:50,MANHATTAN,10021,40.766166,-73.9542464,"(40.766166, -73.954246)",EAST 71 STREET,YORK AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,1019996,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
09/06/2014,16:55,BRONX,10454,40.8075593,-73.9192258,"(40.807559, -73.919226)",EAST 138 STREET,BROOK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Fatigued/Drowsy,,,1020018,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
09/05/2014,14:14,QUEENS,11432,40.7056904,-73.8061365,"(40.70569, -73.806136)",150 STREET,88 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1020226,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/08/2014,8:05,MANHATTAN,10282,40.7181245,-74.0149997,"(40.718125, -74.015)",CHAMBERS STREET,RIVER TERRACE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1020382,PASSENGER VEHICLE,UNKNOWN,PASSENGER VEHICLE,,
09/07/2014,14:55,MANHATTAN,10019,40.7643229,-73.977196,"(40.764323, -73.977196)",WEST 57 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1020433,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/06/2014,13:46,BRONX,10474,40.822424,-73.8858734,"(40.822424, -73.885873)",BRUCKNER BOULEVARD,WHITTIER STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Fatigued/Drowsy,Fatigued/Drowsy,,,1020492,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
09/07/2014,23:08,QUEENS,11385,40.7004993,-73.9002015,"(40.700499, -73.900201)",FOREST AVENUE,MYRTLE AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,1020757,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
09/07/2014,20:25,QUEENS,11379,40.7202811,-73.8654744,"(40.720281, -73.865474)",WOODHAVEN BOULEVARD,FURMANVILLE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,1020763,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/09/2014,14:08,QUEENS,11385,40.7006522,-73.8962702,"(40.700652, -73.89627)",60 LANE,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1021316,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/08/2014,16:40,QUEENS,11385,40.6975913,-73.9019297,"(40.697591, -73.90193)",CYPRESS AVENUE,STEPHEN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1021322,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/09/2014,6:30,QUEENS,11385,40.7122147,-73.9111604,"(40.712215, -73.91116)",GRANDVIEW AVENUE,RENE COURT,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1021324,OTHER,OTHER,SPORT UTILITY / STATION WAGON,,
09/09/2014,0:03,QUEENS,11364,40.7491181,-73.770352,"(40.749118, -73.770352)",56 AVENUE,208 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,,,1021409,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
09/09/2014,6:40,MANHATTAN,10005,40.7063749,-74.0071306,"(40.706375, -74.007131)",CEDAR STREET,PEARL STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Driver Inattention/Distraction,,,1021492,MOTORCYCLE,MOTORCYCLE,VAN,,
08/29/2014,13:08,QUEENS,11102,40.7705273,-73.9273036,"(40.770527, -73.927304)",29 AVENUE,21 STREET,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inexperience,,,1021968,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
09/10/2014,20:35,MANHATTAN,10019,40.7629663,-73.9739693,"(40.762966, -73.973969)",WEST 57 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1022093,PEDICAB,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/11/2014,12:45,QUEENS,11433,40.7008222,-73.7895391,"(40.700822, -73.789539)",MERRICK BOULEVARD,105 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,1022406,PASSENGER VEHICLE,UNKNOWN,SMALL COM VEH(4 TIRES),,
09/13/2014,1:36,MANHATTAN,10016,40.7484375,-73.9845604,"(40.748438, -73.98456)",5 AVENUE,WEST 34 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Outside Car Distraction,,,1023163,TAXI,TAXI,TAXI,,
09/13/2014,16:20,QUEENS,11355,40.7406164,-73.8172037,"(40.740616, -73.817204)",60 AVENUE,153 STREET,,1,0,0,0,0,0,1,0,Driver Inexperience,Backing Unsafely,Backing Unsafely,Backing Unsafely,Backing Unsafely,1023544,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
